r,t,e,y,AnnualTechnologyEmission
REGION,CIVNGACCP01N,CIVREN,2015.0,0.0
REGION,CIVNGACCP01N,CIVREN,2016.0,0.0
REGION,CIVNGACCP01N,CIVREN,2017.0,0.0
REGION,CIVNGACCP01N,CIVREN,2018.0,0.0
REGION,CIVNGACCP01N,CIVREN,2019.0,0.0
REGION,CIVNGACCP01N,CIVREN,2020.0,0.0
REGION,CIVNGACCP01N,CIVREN,2021.0,6.8833
REGION,CIVNGACCP01N,CIVREN,2022.0,6.8833
REGION,CIVNGACCP01N,CIVREN,2025.0,2.4437
REGION,CIVNGACCP01N,CIVREN,2026.0,2.868
REGION,CIVNGACCP01N,CIVREN,2027.0,1.4027
REGION,CIVNGACCP01N,CIVREN,2028.0,0.6451
REGION,CIVNGACCP01N,CIVREN,2040.0,1.1219
REGION,CIVNGACCP01O,CIVCO2,2015.0,0.7203
REGION,CIVNGACCP01O,CIVCO2,2016.0,0.7203
REGION,CIVNGACCP01O,CIVCO2,2017.0,0.7203
REGION,CIVNGACCP01O,CIVCO2,2018.0,0.7203
REGION,CIVNGACCP01O,CIVCO2,2019.0,0.7203
REGION,CIVNGACCP01O,CIVCO2,2020.0,0.7203
REGION,CIVNGACCP01O,CIVCO2,2021.0,0.6843
REGION,CIVNGACCP01O,CIVCO2,2022.0,0.6483
REGION,CIVNGACCP01O,CIVCO2,2023.0,0.1225
REGION,CIVNGACCP01O,CIVCO2,2024.0,0.1153
REGION,CIVNGACCP01O,CIVCO2,2025.0,0.1081
REGION,CIVNGACCP01O,CIVCO2,2026.0,0.2101
REGION,CIVNGACCP01O,CIVCO2,2027.0,0.0936
REGION,CIVNGACCP01O,CIVCO2,2028.0,0.0864
REGION,CIVNGACCP01O,CIVCO2,2029.0,0.0792
REGION,CIVNGACCP01O,CIVCO2,2030.0,0.072
REGION,CIVNGACCP01O,CIVCO2,2031.0,0.0648
REGION,CIVNGACCP01O,CIVCO2,2032.0,0.0576
REGION,CIVNGACCP01O,CIVCO2,2033.0,0.0504
REGION,CIVNGACCP01O,CIVCO2,2034.0,0.0432
REGION,CIVNGACCP01O,CIVCO2,2035.0,0.036
REGION,CIVNGACCP01O,CIVCO2,2036.0,0.0288
REGION,CIVNGACCP01O,CIVCO2,2037.0,0.0216
REGION,CIVNGACCP01O,CIVCO2,2038.0,0.0144
REGION,CIVNGACCP01O,CIVCO2,2039.0,0.0072
REGION,CIVNGACCP01O,CIVCO2,2040.0,0.0
REGION,CIVNGACCP01O,CIVREN,2015.0,0.0
REGION,CIVNGACCP01O,CIVREN,2016.0,0.0
REGION,CIVNGACCP01O,CIVREN,2017.0,0.0
REGION,CIVNGACCP01O,CIVREN,2018.0,0.0
REGION,CIVNGACCP01O,CIVREN,2019.0,0.0
REGION,CIVNGACCP01O,CIVREN,2020.0,0.0
REGION,CIVNGACCP01O,CIVREN,2021.0,6.9592
REGION,CIVNGACCP01O,CIVREN,2022.0,6.5929
REGION,CIVNGACCP01O,CIVREN,2023.0,1.2453
REGION,CIVNGACCP01O,CIVREN,2024.0,1.1721
REGION,CIVNGACCP01O,CIVREN,2025.0,1.0988
REGION,CIVNGACCP01O,CIVREN,2026.0,2.1366
REGION,CIVNGACCP01O,CIVREN,2027.0,0.9523
REGION,CIVNGACCP01O,CIVREN,2028.0,0.8791
REGION,CIVNGACCP01O,CIVREN,2029.0,0.8058
REGION,CIVNGACCP01O,CIVREN,2030.0,0.7325
REGION,CIVNGACCP01O,CIVREN,2031.0,0.6593
REGION,CIVNGACCP01O,CIVREN,2032.0,0.586
REGION,CIVNGACCP01O,CIVREN,2033.0,0.5128
REGION,CIVNGACCP01O,CIVREN,2034.0,0.4395
REGION,CIVNGACCP01O,CIVREN,2035.0,0.3663
REGION,CIVNGACCP01O,CIVREN,2036.0,0.293
REGION,CIVNGACCP01O,CIVREN,2037.0,0.2198
REGION,CIVNGACCP01O,CIVREN,2038.0,0.1465
REGION,CIVNGACCP01O,CIVREN,2039.0,0.0733
REGION,CIVNGACCP01O,CIVREN,2040.0,0.0
REGION,CIVNGAGCP01N,CIVCO2,2017.0,0.0345
REGION,CIVNGAGCP01N,CIVCO2,2018.0,0.0034
REGION,CIVNGAGCP01N,CIVCO2,2019.0,0.0086
REGION,CIVNGAGCP01N,CIVCO2,2020.0,0.0087
REGION,CIVNGAGCP01N,CIVCO2,2040.0,0.0
REGION,CIVNGAGCP01N,CIVREN,2017.0,0.0
REGION,CIVNGAGCP01N,CIVREN,2018.0,0.0
REGION,CIVNGAGCP01N,CIVREN,2019.0,0.0
REGION,CIVNGAGCP01N,CIVREN,2020.0,0.0
REGION,CIVNGAGCP01N,CIVREN,2040.0,0.0
REGION,CIVNGAGCP01O,CIVCO2,2015.0,0.4672
REGION,CIVNGAGCP01O,CIVCO2,2016.0,0.516
REGION,CIVNGAGCP01O,CIVCO2,2017.0,1.6401
REGION,CIVNGAGCP01O,CIVCO2,2018.0,0.4672
REGION,CIVNGAGCP01O,CIVCO2,2019.0,0.5178
REGION,CIVNGAGCP01O,CIVCO2,2020.0,0.5054
REGION,CIVNGAGCP01O,CIVCO2,2021.0,0.4439
REGION,CIVNGAGCP01O,CIVCO2,2022.0,0.4205
REGION,CIVNGAGCP01O,CIVCO2,2023.0,0.3971
REGION,CIVNGAGCP01O,CIVCO2,2024.0,0.3738
REGION,CIVNGAGCP01O,CIVCO2,2025.0,0.3504
REGION,CIVNGAGCP01O,CIVCO2,2026.0,0.3271
REGION,CIVNGAGCP01O,CIVCO2,2027.0,0.3037
REGION,CIVNGAGCP01O,CIVCO2,2028.0,0.2803
REGION,CIVNGAGCP01O,CIVCO2,2029.0,0.257
REGION,CIVNGAGCP01O,CIVCO2,2030.0,0.2336
REGION,CIVNGAGCP01O,CIVCO2,2031.0,0.2102
REGION,CIVNGAGCP01O,CIVCO2,2032.0,0.1869
REGION,CIVNGAGCP01O,CIVCO2,2033.0,0.1635
REGION,CIVNGAGCP01O,CIVCO2,2034.0,0.1402
REGION,CIVNGAGCP01O,CIVCO2,2035.0,0.1168
REGION,CIVNGAGCP01O,CIVCO2,2036.0,0.0934
REGION,CIVNGAGCP01O,CIVCO2,2037.0,0.0701
REGION,CIVNGAGCP01O,CIVCO2,2038.0,0.0467
REGION,CIVNGAGCP01O,CIVCO2,2039.0,0.0234
REGION,CIVNGAGCP01O,CIVCO2,2040.0,0.0
REGION,CIVNGAGCP01O,CIVREN,2015.0,0.0
REGION,CIVNGAGCP01O,CIVREN,2016.0,0.0
REGION,CIVNGAGCP01O,CIVREN,2017.0,0.0
REGION,CIVNGAGCP01O,CIVREN,2018.0,0.0
REGION,CIVNGAGCP01O,CIVREN,2019.0,0.0
REGION,CIVNGAGCP01O,CIVREN,2020.0,0.0
REGION,CIVNGAGCP01O,CIVREN,2021.0,2.7693
REGION,CIVNGAGCP01O,CIVREN,2022.0,2.6235
REGION,CIVNGAGCP01O,CIVREN,2023.0,2.4778
REGION,CIVNGAGCP01O,CIVREN,2024.0,2.332
REGION,CIVNGAGCP01O,CIVREN,2025.0,2.1863
REGION,CIVNGAGCP01O,CIVREN,2026.0,2.0405
REGION,CIVNGAGCP01O,CIVREN,2027.0,1.8948
REGION,CIVNGAGCP01O,CIVREN,2028.0,1.749
REGION,CIVNGAGCP01O,CIVREN,2029.0,1.6033
REGION,CIVNGAGCP01O,CIVREN,2030.0,1.4575
REGION,CIVNGAGCP01O,CIVREN,2031.0,1.3118
REGION,CIVNGAGCP01O,CIVREN,2032.0,1.166
REGION,CIVNGAGCP01O,CIVREN,2033.0,1.0203
REGION,CIVNGAGCP01O,CIVREN,2034.0,0.8745
REGION,CIVNGAGCP01O,CIVREN,2035.0,0.7288
REGION,CIVNGAGCP01O,CIVREN,2036.0,0.583
REGION,CIVNGAGCP01O,CIVREN,2037.0,0.4373
REGION,CIVNGAGCP01O,CIVREN,2038.0,0.2915
REGION,CIVNGAGCP01O,CIVREN,2039.0,0.1458
REGION,CIVNGAGCP01O,CIVREN,2040.0,0.0
REGION,CIVSOLCNP01X,CIVCO2,2040.0,0.0
REGION,CIVSOLCNP01X,CIVREN,2040.0,0.0
REGION,CIVSOLCSP01X,CIVCO2,2040.0,0.0
REGION,CIVSOLCSP01X,CIVREN,2040.0,0.0
REGION,CIVSOLMGRID1,CIVCO2,2040.0,0.0
REGION,CIVSOLPRP00X,CIVCO2,2015.0,0.0
REGION,CIVSOLPRP00X,CIVCO2,2016.0,0.0
REGION,CIVSOLPRP00X,CIVCO2,2017.0,0.0
REGION,CIVSOLPRP00X,CIVCO2,2018.0,0.0
REGION,CIVSOLPRP00X,CIVCO2,2019.0,0.0
REGION,CIVSOLPRP00X,CIVCO2,2020.0,0.0
REGION,CIVSOLPRP00X,CIVCO2,2021.0,0.0
REGION,CIVSOLPRP00X,CIVCO2,2022.0,0.0
REGION,CIVSOLPRP00X,CIVCO2,2023.0,0.0
REGION,CIVSOLPRP00X,CIVCO2,2024.0,0.0
REGION,CIVSOLPRP00X,CIVCO2,2025.0,0.0
REGION,CIVSOLPRP00X,CIVCO2,2026.0,0.0
REGION,CIVSOLPRP00X,CIVCO2,2027.0,0.0
REGION,CIVSOLPRP00X,CIVCO2,2028.0,0.0
REGION,CIVSOLPRP00X,CIVCO2,2029.0,0.0
REGION,CIVSOLPRP00X,CIVCO2,2030.0,0.0
REGION,CIVSOLPRP00X,CIVCO2,2031.0,0.0
REGION,CIVSOLPRP00X,CIVCO2,2032.0,0.0
REGION,CIVSOLPRP00X,CIVCO2,2033.0,0.0
REGION,CIVSOLPRP00X,CIVCO2,2034.0,0.0
REGION,CIVSOLPRP00X,CIVCO2,2035.0,0.0
REGION,CIVSOLPRP00X,CIVCO2,2036.0,0.0
REGION,CIVSOLPRP00X,CIVCO2,2037.0,0.0
REGION,CIVSOLPRP00X,CIVCO2,2038.0,0.0
REGION,CIVSOLPRP00X,CIVCO2,2039.0,0.0
REGION,CIVSOLPRP00X,CIVCO2,2040.0,0.0
REGION,CIVSOLPRP00X,CIVREN,2015.0,0.0
REGION,CIVSOLPRP00X,CIVREN,2016.0,0.0
REGION,CIVSOLPRP00X,CIVREN,2017.0,0.0
REGION,CIVSOLPRP00X,CIVREN,2018.0,0.0
REGION,CIVSOLPRP00X,CIVREN,2019.0,0.0
REGION,CIVSOLPRP00X,CIVREN,2020.0,0.0
REGION,CIVSOLPRP00X,CIVREN,2021.0,-1.1573
REGION,CIVSOLPRP00X,CIVREN,2022.0,-0.5445
REGION,CIVSOLPRP00X,CIVREN,2023.0,-0.3408
REGION,CIVSOLPRP00X,CIVREN,2024.0,-0.2393
REGION,CIVSOLPRP00X,CIVREN,2025.0,-0.1788
REGION,CIVSOLPRP00X,CIVREN,2026.0,-0.1387
REGION,CIVSOLPRP00X,CIVREN,2027.0,-0.1103
REGION,CIVSOLPRP00X,CIVREN,2028.0,-0.0892
REGION,CIVSOLPRP00X,CIVREN,2029.0,-0.073
REGION,CIVSOLPRP00X,CIVREN,2030.0,-3.1528
REGION,CIVSOLPRP00X,CIVREN,2031.0,-17.02
REGION,CIVSOLPRP00X,CIVREN,2032.0,-30.8161
REGION,CIVSOLPRP00X,CIVREN,2033.0,-44.267
REGION,CIVSOLPRP00X,CIVREN,2034.0,-48.2115
REGION,CIVSOLPRP00X,CIVREN,2035.0,-52.1353
REGION,CIVSOLPRP00X,CIVREN,2036.0,-57.1204
REGION,CIVSOLPRP00X,CIVREN,2037.0,-62.085
REGION,CIVSOLPRP00X,CIVREN,2038.0,-67.0298
REGION,CIVSOLPRP00X,CIVREN,2039.0,-71.9552
REGION,CIVSOLPRP00X,CIVREN,2040.0,-76.8616
REGION,CIVSOLPRSAL1,CIVCO2,2040.0,0.0
REGION,CIVSOLPRSAL2,CIVCO2,2040.0,0.0
REGION,CIVSOLPRSAL3,CIVCO2,2040.0,0.0
REGION,CIVSOLPRSAL4,CIVCO2,2040.0,0.0
REGION,CIVSOLPRSAL5,CIVCO2,2040.0,0.0
REGION,CIVSOLPSP00X,CIVCO2,2028.0,0.0
REGION,CIVSOLPSP00X,CIVCO2,2029.0,0.0
REGION,CIVSOLPSP00X,CIVCO2,2030.0,0.0
REGION,CIVSOLPSP00X,CIVCO2,2031.0,0.0
REGION,CIVSOLPSP00X,CIVCO2,2032.0,0.0
REGION,CIVSOLPSP00X,CIVCO2,2033.0,0.0
REGION,CIVSOLPSP00X,CIVCO2,2034.0,0.0
REGION,CIVSOLPSP00X,CIVCO2,2035.0,0.0
REGION,CIVSOLPSP00X,CIVCO2,2036.0,0.0
REGION,CIVSOLPSP00X,CIVCO2,2037.0,0.0
REGION,CIVSOLPSP00X,CIVCO2,2038.0,0.0
REGION,CIVSOLPSP00X,CIVCO2,2039.0,0.0
REGION,CIVSOLPSP00X,CIVCO2,2040.0,0.0
REGION,CIVSOLPSP00X,CIVREN,2028.0,-12.3383
REGION,CIVSOLPSP00X,CIVREN,2029.0,-21.5323
REGION,CIVSOLPSP00X,CIVREN,2030.0,-28.5252
REGION,CIVSOLPSP00X,CIVREN,2031.0,-28.5252
REGION,CIVSOLPSP00X,CIVREN,2032.0,-28.5252
REGION,CIVSOLPSP00X,CIVREN,2033.0,-28.5252
REGION,CIVSOLPSP00X,CIVREN,2034.0,-28.5252
REGION,CIVSOLPSP00X,CIVREN,2035.0,-28.5252
REGION,CIVSOLPSP00X,CIVREN,2036.0,-28.5252
REGION,CIVSOLPSP00X,CIVREN,2037.0,-28.5252
REGION,CIVSOLPSP00X,CIVREN,2038.0,-28.5252
REGION,CIVSOLPSP00X,CIVREN,2039.0,-28.5252
REGION,CIVSOLPSP00X,CIVREN,2040.0,-28.5252
REGION,CIVSOLPUP00X,CIVCO2,2040.0,0.0
REGION,CIVSOLPUP00X,CIVREN,2040.0,0.0
REGION,CIVURNPWP01N,CIVCO2,2040.0,0.0
REGION,CIVURNPWP01N,CIVREN,2040.0,0.0
REGION,CIVURNPWP01O,CIVCO2,2040.0,0.0
REGION,CIVURNPWP01O,CIVREN,2040.0,0.0
REGION,CIVWINOFP00X,CIVCO2,2040.0,0.0
REGION,CIVWINOFP00X,CIVREN,2040.0,0.0
REGION,CIVWINONP00X,CIVCO2,2040.0,0.0
REGION,CIVWINONP00X,CIVREN,2040.0,0.0
REGION,CMRBIOCHC01N,CMRCO2,2040.0,0.0
REGION,CMRBIOCHC01N,CMRREN,2040.0,0.0
REGION,CMRBIOCHP01N,CMRCO2,2040.0,0.0
REGION,CMRBIOCHP01N,CMRREN,2040.0,0.0
REGION,CMRBIOCHP01O,CMRCO2,2040.0,0.0
REGION,CMRBIOCHP01O,CMRREN,2040.0,0.0
REGION,CMRCOASCC01N,CMRCO2,2040.0,0.0
REGION,CMRCOASCC01N,CMRREN,2040.0,0.0
REGION,CMRCOASCP01N,CMRCO2,2040.0,0.0
REGION,CMRCOASCP01N,CMRREN,2040.0,0.0
REGION,CMRCOASCP01O,CMRCO2,2040.0,0.0
REGION,CMRCOASCP01O,CMRREN,2040.0,0.0
REGION,CMRHFOGCP01N,CMRCO2,2040.0,0.0
REGION,CMRHFOGCP01N,CMRREN,2040.0,0.0
REGION,CMRHFOGCP01O,CMRCO2,2015.0,0.8507
REGION,CMRHFOGCP01O,CMRCO2,2016.0,0.8507
REGION,CMRHFOGCP01O,CMRCO2,2017.0,0.8507
REGION,CMRHFOGCP01O,CMRCO2,2018.0,0.8507
REGION,CMRHFOGCP01O,CMRCO2,2019.0,0.8507
REGION,CMRHFOGCP01O,CMRCO2,2020.0,0.8507
REGION,CMRHFOGCP01O,CMRCO2,2021.0,0.1616
REGION,CMRHFOGCP01O,CMRCO2,2022.0,0.1531
REGION,CMRHFOGCP01O,CMRCO2,2023.0,0.1446
REGION,CMRHFOGCP01O,CMRCO2,2024.0,0.1361
REGION,CMRHFOGCP01O,CMRCO2,2025.0,0.1276
REGION,CMRHFOGCP01O,CMRCO2,2026.0,0.1191
REGION,CMRHFOGCP01O,CMRCO2,2027.0,0.1106
REGION,CMRHFOGCP01O,CMRCO2,2028.0,0.1021
REGION,CMRHFOGCP01O,CMRCO2,2029.0,0.0936
REGION,CMRHFOGCP01O,CMRCO2,2030.0,0.0851
REGION,CMRHFOGCP01O,CMRCO2,2031.0,0.0766
REGION,CMRHFOGCP01O,CMRCO2,2032.0,0.0681
REGION,CMRHFOGCP01O,CMRCO2,2033.0,0.0595
REGION,CMRHFOGCP01O,CMRCO2,2034.0,0.051
REGION,CMRHFOGCP01O,CMRCO2,2035.0,0.0425
REGION,CMRHFOGCP01O,CMRCO2,2036.0,0.034
REGION,CMRHFOGCP01O,CMRCO2,2037.0,0.0255
REGION,CMRHFOGCP01O,CMRCO2,2038.0,0.017
REGION,CMRHFOGCP01O,CMRCO2,2039.0,0.0085
REGION,CMRHFOGCP01O,CMRCO2,2040.0,0.0
REGION,CMRHFOGCP01O,CMRREN,2015.0,0.0
REGION,CMRHFOGCP01O,CMRREN,2016.0,0.0
REGION,CMRHFOGCP01O,CMRREN,2017.0,0.0
REGION,CMRHFOGCP01O,CMRREN,2018.0,0.0
REGION,CMRHFOGCP01O,CMRREN,2019.0,0.0
REGION,CMRHFOGCP01O,CMRREN,2020.0,0.0
REGION,CMRHFOGCP01O,CMRREN,2021.0,0.8595
REGION,CMRHFOGCP01O,CMRREN,2022.0,0.8142
REGION,CMRHFOGCP01O,CMRREN,2023.0,0.769
REGION,CMRHFOGCP01O,CMRREN,2024.0,0.7238
REGION,CMRHFOGCP01O,CMRREN,2025.0,0.6785
REGION,CMRHFOGCP01O,CMRREN,2026.0,0.6333
REGION,CMRHFOGCP01O,CMRREN,2027.0,0.588
REGION,CMRHFOGCP01O,CMRREN,2028.0,0.5428
REGION,CMRHFOGCP01O,CMRREN,2029.0,0.4976
REGION,CMRHFOGCP01O,CMRREN,2030.0,0.4523
REGION,CMRHFOGCP01O,CMRREN,2031.0,0.4071
REGION,CMRHFOGCP01O,CMRREN,2032.0,0.3619
REGION,CMRHFOGCP01O,CMRREN,2033.0,0.3166
REGION,CMRHFOGCP01O,CMRREN,2034.0,0.2714
REGION,CMRHFOGCP01O,CMRREN,2035.0,0.2262
REGION,CMRHFOGCP01O,CMRREN,2036.0,0.1809
REGION,CMRHFOGCP01O,CMRREN,2037.0,0.1357
REGION,CMRHFOGCP01O,CMRREN,2038.0,0.0905
REGION,CMRHFOGCP01O,CMRREN,2039.0,0.0452
REGION,CMRHFOGCP01O,CMRREN,2040.0,0.0
REGION,CMRHYDLSP00X,CMRCO2,2015.0,0.0031
REGION,CMRHYDLSP00X,CMRCO2,2016.0,0.0031
REGION,CMRHYDLSP00X,CMRCO2,2017.0,0.0031
REGION,CMRHYDLSP00X,CMRCO2,2018.0,0.0041
REGION,CMRHYDLSP00X,CMRCO2,2019.0,0.0041
REGION,CMRHYDLSP00X,CMRCO2,2020.0,0.0041
REGION,CMRHYDLSP00X,CMRCO2,2021.0,0.0061
REGION,CMRHYDLSP00X,CMRCO2,2022.0,0.0065
REGION,CMRHYDLSP00X,CMRCO2,2023.0,0.0065
REGION,CMRHYDLSP00X,CMRCO2,2024.0,0.0065
REGION,CMRHYDLSP00X,CMRCO2,2025.0,0.0065
REGION,CMRHYDLSP00X,CMRCO2,2026.0,0.0065
REGION,CMRHYDLSP00X,CMRCO2,2027.0,0.0077
REGION,CMRHYDLSP00X,CMRCO2,2028.0,0.0086
REGION,CMRHYDLSP00X,CMRCO2,2029.0,0.0101
REGION,CMRHYDLSP00X,CMRCO2,2030.0,0.0106
REGION,CMRHYDLSP00X,CMRCO2,2031.0,0.0116
REGION,CMRHYDLSP00X,CMRCO2,2032.0,0.0125
REGION,CMRHYDLSP00X,CMRCO2,2033.0,0.0135
REGION,CMRHYDLSP00X,CMRCO2,2034.0,0.0141
REGION,CMRHYDLSP00X,CMRCO2,2035.0,0.0145
REGION,CMRHYDLSP00X,CMRCO2,2036.0,0.0145
REGION,CMRHYDLSP00X,CMRCO2,2037.0,0.0152
REGION,CMRHYDLSP00X,CMRCO2,2038.0,0.0172
REGION,CMRHYDLSP00X,CMRCO2,2039.0,0.0191
REGION,CMRHYDLSP00X,CMRCO2,2040.0,0.021
REGION,CMRHYDLSP00X,CMRREN,2015.0,0.0
REGION,CMRHYDLSP00X,CMRREN,2016.0,0.0
REGION,CMRHYDLSP00X,CMRREN,2017.0,0.0
REGION,CMRHYDLSP00X,CMRREN,2018.0,0.0
REGION,CMRHYDLSP00X,CMRREN,2019.0,0.0
REGION,CMRHYDLSP00X,CMRREN,2020.0,0.0
REGION,CMRHYDLSP00X,CMRREN,2021.0,-1100.5917
REGION,CMRHYDLSP00X,CMRREN,2022.0,-575.3135
REGION,CMRHYDLSP00X,CMRREN,2023.0,-376.9295
REGION,CMRHYDLSP00X,CMRREN,2024.0,-277.7375
REGION,CMRHYDLSP00X,CMRREN,2025.0,-218.2224
REGION,CMRHYDLSP00X,CMRREN,2026.0,-178.5456
REGION,CMRHYDLSP00X,CMRREN,2027.0,-178.3174
REGION,CMRHYDLSP00X,CMRREN,2028.0,-171.513
REGION,CMRHYDLSP00X,CMRREN,2029.0,-174.1045
REGION,CMRHYDLSP00X,CMRREN,2030.0,-160.9815
REGION,CMRHYDLSP00X,CMRREN,2031.0,-158.2635
REGION,CMRHYDLSP00X,CMRREN,2032.0,-152.7998
REGION,CMRHYDLSP00X,CMRREN,2033.0,-148.6178
REGION,CMRHYDLSP00X,CMRREN,2034.0,-141.2465
REGION,CMRHYDLSP00X,CMRREN,2035.0,-132.4263
REGION,CMRHYDLSP00X,CMRREN,2036.0,-132.4263
REGION,CMRHYDLSP00X,CMRREN,2037.0,-139.4636
REGION,CMRHYDLSP00X,CMRREN,2038.0,-157.0282
REGION,CMRHYDLSP00X,CMRREN,2039.0,-174.6262
REGION,CMRHYDLSP00X,CMRREN,2040.0,-192.2809
REGION,CMRHYDMSP00X,CMRCO2,2015.0,0.0006
REGION,CMRHYDMSP00X,CMRCO2,2016.0,0.0008
REGION,CMRHYDMSP00X,CMRCO2,2017.0,0.0008
REGION,CMRHYDMSP00X,CMRCO2,2018.0,0.0008
REGION,CMRHYDMSP00X,CMRCO2,2019.0,0.0008
REGION,CMRHYDMSP00X,CMRCO2,2020.0,0.0008
REGION,CMRHYDMSP00X,CMRCO2,2021.0,0.0008
REGION,CMRHYDMSP00X,CMRCO2,2022.0,0.0008
REGION,CMRHYDMSP00X,CMRCO2,2023.0,0.0017
REGION,CMRHYDMSP00X,CMRCO2,2024.0,0.0029
REGION,CMRHYDMSP00X,CMRCO2,2025.0,0.0038
REGION,CMRHYDMSP00X,CMRCO2,2026.0,0.0038
REGION,CMRHYDMSP00X,CMRCO2,2027.0,0.0038
REGION,CMRHYDMSP00X,CMRCO2,2028.0,0.0038
REGION,CMRHYDMSP00X,CMRCO2,2029.0,0.0042
REGION,CMRHYDMSP00X,CMRCO2,2030.0,0.0042
REGION,CMRHYDMSP00X,CMRCO2,2031.0,0.0042
REGION,CMRHYDMSP00X,CMRCO2,2032.0,0.0042
REGION,CMRHYDMSP00X,CMRCO2,2033.0,0.0042
REGION,CMRHYDMSP00X,CMRCO2,2034.0,0.0042
REGION,CMRHYDMSP00X,CMRCO2,2035.0,0.0044
REGION,CMRHYDMSP00X,CMRCO2,2036.0,0.0049
REGION,CMRHYDMSP00X,CMRCO2,2037.0,0.0049
REGION,CMRHYDMSP00X,CMRCO2,2038.0,0.0049
REGION,CMRHYDMSP00X,CMRCO2,2039.0,0.0049
REGION,CMRHYDMSP00X,CMRCO2,2040.0,0.0049
REGION,CMRHYDMSP00X,CMRREN,2015.0,0.0
REGION,CMRHYDMSP00X,CMRREN,2016.0,0.0
REGION,CMRHYDMSP00X,CMRREN,2017.0,0.0
REGION,CMRHYDMSP00X,CMRREN,2018.0,0.0
REGION,CMRHYDMSP00X,CMRREN,2019.0,0.0
REGION,CMRHYDMSP00X,CMRREN,2020.0,0.0
REGION,CMRHYDMSP00X,CMRREN,2021.0,-140.3469
REGION,CMRHYDMSP00X,CMRREN,2022.0,-68.9841
REGION,CMRHYDMSP00X,CMRREN,2023.0,-98.3375
REGION,CMRHYDMSP00X,CMRREN,2024.0,-123.5761
REGION,CMRHYDMSP00X,CMRREN,2025.0,-128.1353
REGION,CMRHYDMSP00X,CMRREN,2026.0,-104.8379
REGION,CMRHYDMSP00X,CMRREN,2027.0,-88.197
REGION,CMRHYDMSP00X,CMRREN,2028.0,-75.6603
REGION,CMRHYDMSP00X,CMRREN,2029.0,-71.9997
REGION,CMRHYDMSP00X,CMRREN,2030.0,-63.5291
REGION,CMRHYDMSP00X,CMRREN,2031.0,-56.5987
REGION,CMRHYDMSP00X,CMRREN,2032.0,-50.8233
REGION,CMRHYDMSP00X,CMRREN,2033.0,-45.9364
REGION,CMRHYDMSP00X,CMRREN,2034.0,-41.7477
REGION,CMRHYDMSP00X,CMRREN,2035.0,-40.2806
REGION,CMRHYDMSP00X,CMRREN,2036.0,-44.9388
REGION,CMRHYDMSP00X,CMRREN,2037.0,-44.9388
REGION,CMRHYDMSP00X,CMRREN,2038.0,-44.9388
REGION,CMRHYDMSP00X,CMRREN,2039.0,-44.9388
REGION,CMRHYDMSP00X,CMRREN,2040.0,-44.9388
REGION,CMRHYDSSP00X,CMRCO2,2015.0,0.0
REGION,CMRHYDSSP00X,CMRCO2,2016.0,0.0
REGION,CMRHYDSSP00X,CMRCO2,2017.0,0.0
REGION,CMRHYDSSP00X,CMRCO2,2018.0,0.0
REGION,CMRHYDSSP00X,CMRCO2,2019.0,0.0
REGION,CMRHYDSSP00X,CMRCO2,2020.0,0.0
REGION,CMRHYDSSP00X,CMRCO2,2021.0,0.0
REGION,CMRHYDSSP00X,CMRCO2,2022.0,0.0
REGION,CMRHYDSSP00X,CMRCO2,2023.0,0.0
REGION,CMRHYDSSP00X,CMRCO2,2024.0,0.0
REGION,CMRHYDSSP00X,CMRCO2,2025.0,0.0
REGION,CMRHYDSSP00X,CMRCO2,2026.0,0.0
REGION,CMRHYDSSP00X,CMRCO2,2027.0,0.0
REGION,CMRHYDSSP00X,CMRCO2,2028.0,0.0
REGION,CMRHYDSSP00X,CMRCO2,2029.0,0.0
REGION,CMRHYDSSP00X,CMRCO2,2030.0,0.0
REGION,CMRHYDSSP00X,CMRCO2,2031.0,0.0
REGION,CMRHYDSSP00X,CMRCO2,2032.0,0.0
REGION,CMRHYDSSP00X,CMRCO2,2033.0,0.0
REGION,CMRHYDSSP00X,CMRCO2,2034.0,0.0
REGION,CMRHYDSSP00X,CMRCO2,2035.0,0.0
REGION,CMRHYDSSP00X,CMRCO2,2036.0,0.0
REGION,CMRHYDSSP00X,CMRCO2,2037.0,0.0
REGION,CMRHYDSSP00X,CMRCO2,2038.0,0.0
REGION,CMRHYDSSP00X,CMRCO2,2039.0,0.0
REGION,CMRHYDSSP00X,CMRCO2,2040.0,0.0
REGION,CMRHYDSSP00X,CMRREN,2015.0,0.0
REGION,CMRHYDSSP00X,CMRREN,2016.0,0.0
REGION,CMRHYDSSP00X,CMRREN,2017.0,0.0
REGION,CMRHYDSSP00X,CMRREN,2018.0,0.0
REGION,CMRHYDSSP00X,CMRREN,2019.0,0.0
REGION,CMRHYDSSP00X,CMRREN,2020.0,0.0
REGION,CMRHYDSSP00X,CMRREN,2021.0,-0.0278
REGION,CMRHYDSSP00X,CMRREN,2022.0,-0.0137
REGION,CMRHYDSSP00X,CMRREN,2023.0,-0.009
REGION,CMRHYDSSP00X,CMRREN,2024.0,-0.0066
REGION,CMRHYDSSP00X,CMRREN,2025.0,-0.0052
REGION,CMRHYDSSP00X,CMRREN,2026.0,-0.0042
REGION,CMRHYDSSP00X,CMRREN,2027.0,-0.0036
REGION,CMRHYDSSP00X,CMRREN,2028.0,-0.0031
