r,t,f,y,UseByTechnologyAnnual
REGION,TUNSOLCSP01X,TUNSOL,2040.0,0.0
REGION,TUNSOLMGRID1,TUNSOL,2040.0,0.0
REGION,TUNSOLPRP00X,TUNSOL,2015.0,0.0609
REGION,TUNSOLPRP00X,TUNSOL,2016.0,0.1217
REGION,TUNSOLPRP00X,TUNSOL,2017.0,0.1826
REGION,TUNSOLPRP00X,TUNSOL,2018.0,0.1826
REGION,TUNSOLPRP00X,TUNSOL,2019.0,0.1826
REGION,TUNSOLPRP00X,TUNSOL,2020.0,0.1826
REGION,TUNSOLPRP00X,TUNSOL,2021.0,0.1826
REGION,TUNSOLPRP00X,TUNSOL,2022.0,1.7044
REGION,TUNSOLPRP00X,TUNSOL,2023.0,3.2261
REGION,TUNSOLPRP00X,TUNSOL,2024.0,4.7478
REGION,TUNSOLPRP00X,TUNSOL,2025.0,6.2696
REGION,TUNSOLPRP00X,TUNSOL,2026.0,7.7913
REGION,TUNSOLPRP00X,TUNSOL,2027.0,9.3131
REGION,TUNSOLPRP00X,TUNSOL,2028.0,10.8348
REGION,TUNSOLPRP00X,TUNSOL,2029.0,12.3566
REGION,TUNSOLPRP00X,TUNSOL,2030.0,13.8783
REGION,TUNSOLPRP00X,TUNSOL,2031.0,16.9218
REGION,TUNSOLPRP00X,TUNSOL,2032.0,19.9653
REGION,TUNSOLPRP00X,TUNSOL,2033.0,23.0088
REGION,TUNSOLPRP00X,TUNSOL,2034.0,26.0522
REGION,TUNSOLPRP00X,TUNSOL,2035.0,29.0349
REGION,TUNSOLPRP00X,TUNSOL,2036.0,32.0175
REGION,TUNSOLPRP00X,TUNSOL,2037.0,35.0001
REGION,TUNSOLPRP00X,TUNSOL,2038.0,38.0436
REGION,TUNSOLPRP00X,TUNSOL,2039.0,41.0871
REGION,TUNSOLPRP00X,TUNSOL,2040.0,44.1306
REGION,TUNSOLPRSAL1,TUNSOL,2040.0,0.0
REGION,TUNSOLPRSAL2,TUNSOL,2040.0,0.0
REGION,TUNSOLPRSAL3,TUNSOL,2040.0,0.0
REGION,TUNSOLPRSAL4,TUNSOL,2040.0,0.0
REGION,TUNSOLPRSAL5,TUNSOL,2040.0,0.0
REGION,TUNSOLPSP00X,TUNSOL,2024.0,2.3101
REGION,TUNSOLPSP00X,TUNSOL,2025.0,4.6203
REGION,TUNSOLPSP00X,TUNSOL,2026.0,6.9304
REGION,TUNSOLPSP00X,TUNSOL,2027.0,9.2406
REGION,TUNSOLPSP00X,TUNSOL,2028.0,11.5507
REGION,TUNSOLPSP00X,TUNSOL,2029.0,13.8609
REGION,TUNSOLPSP00X,TUNSOL,2030.0,16.171
REGION,TUNSOLPSP00X,TUNSOL,2031.0,17.3171
REGION,TUNSOLPSP00X,TUNSOL,2032.0,18.4573
REGION,TUNSOLPSP00X,TUNSOL,2033.0,19.5918
REGION,TUNSOLPSP00X,TUNSOL,2034.0,20.7215
REGION,TUNSOLPSP00X,TUNSOL,2035.0,21.922
REGION,TUNSOLPSP00X,TUNSOL,2036.0,23.3824
REGION,TUNSOLPSP00X,TUNSOL,2037.0,24.8399
REGION,TUNSOLPSP00X,TUNSOL,2038.0,26.2199
REGION,TUNSOLPSP00X,TUNSOL,2039.0,26.7581
REGION,TUNSOLPSP00X,TUNSOL,2040.0,26.7581
REGION,TUNSOLPUP00X,TUNSOL,2015.0,0.0976
REGION,TUNSOLPUP00X,TUNSOL,2016.0,0.0976
REGION,TUNSOLPUP00X,TUNSOL,2017.0,0.0976
REGION,TUNSOLPUP00X,TUNSOL,2018.0,0.0976
REGION,TUNSOLPUP00X,TUNSOL,2019.0,0.0976
REGION,TUNSOLPUP00X,TUNSOL,2020.0,0.0927
REGION,TUNSOLPUP00X,TUNSOL,2021.0,0.0878
REGION,TUNSOLPUP00X,TUNSOL,2022.0,0.0829
REGION,TUNSOLPUP00X,TUNSOL,2023.0,0.0781
REGION,TUNSOLPUP00X,TUNSOL,2024.0,0.0732
REGION,TUNSOLPUP00X,TUNSOL,2025.0,0.0683
REGION,TUNSOLPUP00X,TUNSOL,2026.0,0.0634
REGION,TUNSOLPUP00X,TUNSOL,2027.0,0.0585
REGION,TUNSOLPUP00X,TUNSOL,2028.0,0.0537
REGION,TUNSOLPUP00X,TUNSOL,2029.0,0.0488
REGION,TUNSOLPUP00X,TUNSOL,2030.0,1.5657
REGION,TUNSOLPUP00X,TUNSOL,2031.0,1.5608
REGION,TUNSOLPUP00X,TUNSOL,2032.0,1.5559
REGION,TUNSOLPUP00X,TUNSOL,2033.0,1.551
REGION,TUNSOLPUP00X,TUNSOL,2034.0,1.5461
REGION,TUNSOLPUP00X,TUNSOL,2035.0,1.5413
REGION,TUNSOLPUP00X,TUNSOL,2036.0,1.5364
REGION,TUNSOLPUP00X,TUNSOL,2037.0,2.8451
REGION,TUNSOLPUP00X,TUNSOL,2038.0,2.8402
REGION,TUNSOLPUP00X,TUNSOL,2039.0,2.8354
REGION,TUNSOLPUP00X,TUNSOL,2040.0,5.8788
REGION,TUNURNPWP01N,TUNURN,2040.0,0.0
REGION,TUNURNPWP01O,TUNURN,2040.0,0.0
REGION,TUNWINMGRID1,TUNWIN,2040.0,0.0
REGION,TUNWINOFP00X,TUNWIN,2040.0,0.0
REGION,TUNWINONP00X,TUNWIN,2015.0,3.2948
REGION,TUNWINONP00X,TUNWIN,2016.0,3.3634
REGION,TUNWINONP00X,TUNWIN,2017.0,3.3634
REGION,TUNWINONP00X,TUNWIN,2018.0,3.3634
REGION,TUNWINONP00X,TUNWIN,2019.0,3.3634
REGION,TUNWINONP00X,TUNWIN,2020.0,3.3634
REGION,TUNWINONP00X,TUNWIN,2021.0,3.4315
REGION,TUNWINONP00X,TUNWIN,2022.0,6.7153
REGION,TUNWINONP00X,TUNWIN,2023.0,9.9992
REGION,TUNWINONP00X,TUNWIN,2024.0,13.2831
REGION,TUNWINONP00X,TUNWIN,2025.0,16.567
REGION,TUNWINONP00X,TUNWIN,2026.0,19.8509
REGION,TUNWINONP00X,TUNWIN,2027.0,23.1348
REGION,TUNWINONP00X,TUNWIN,2028.0,26.4186
REGION,TUNWINONP00X,TUNWIN,2029.0,29.7025
REGION,TUNWINONP00X,TUNWIN,2030.0,32.9864
REGION,TUNWINONP00X,TUNWIN,2031.0,32.8388
REGION,TUNWINONP00X,TUNWIN,2032.0,37.4437
REGION,TUNWINONP00X,TUNWIN,2033.0,44.159
REGION,TUNWINONP00X,TUNWIN,2034.0,48.0405
REGION,TUNWINONP00X,TUNWIN,2035.0,51.4719
REGION,TUNWINONP00X,TUNWIN,2036.0,54.9034
REGION,TUNWINONP00X,TUNWIN,2037.0,58.3349
REGION,TUNWINONP00X,TUNWIN,2038.0,61.7663
REGION,TUNWINONP00X,TUNWIN,2039.0,65.1978
REGION,TUNWINONP00X,TUNWIN,2040.0,68.6293
REGION,TZABIOCHC01N,TZABIO,2040.0,0.0
REGION,TZABIOCHP01N,TZABIO,2015.0,0.0011
REGION,TZABIOCHP01N,TZABIO,2016.0,0.0011
REGION,TZABIOCHP01N,TZABIO,2017.0,0.0011
REGION,TZABIOCHP01N,TZABIO,2018.0,0.0011
REGION,TZABIOCHP01N,TZABIO,2019.0,0.0004
REGION,TZABIOCHP01N,TZABIO,2020.0,0.0004
REGION,TZABIOCHP01N,TZABIO,2021.0,0.0011
REGION,TZABIOCHP01N,TZABIO,2022.0,0.0011
REGION,TZABIOCHP01N,TZABIO,2023.0,0.0011
REGION,TZABIOCHP01N,TZABIO,2024.0,0.0004
REGION,TZABIOCHP01N,TZABIO,2025.0,0.0011
REGION,TZABIOCHP01N,TZABIO,2026.0,0.0011
REGION,TZABIOCHP01N,TZABIO,2027.0,0.0011
REGION,TZABIOCHP01N,TZABIO,2028.0,0.0011
REGION,TZABIOCHP01N,TZABIO,2029.0,0.0011
REGION,TZABIOCHP01N,TZABIO,2030.0,0.0011
REGION,TZABIOCHP01N,TZABIO,2031.0,0.0011
REGION,TZABIOCHP01N,TZABIO,2032.0,0.0011
REGION,TZABIOCHP01N,TZABIO,2033.0,0.0011
REGION,TZABIOCHP01N,TZABIO,2034.0,0.0011
REGION,TZABIOCHP01N,TZABIO,2035.0,0.0011
REGION,TZABIOCHP01N,TZABIO,2036.0,0.0011
REGION,TZABIOCHP01N,TZABIO,2037.0,0.0011
REGION,TZABIOCHP01N,TZABIO,2038.0,0.0011
REGION,TZABIOCHP01N,TZABIO,2039.0,0.0011
REGION,TZABIOCHP01N,TZABIO,2040.0,0.0011
REGION,TZABIOCHP01O,TZABIO,2015.0,2.158
REGION,TZABIOCHP01O,TZABIO,2016.0,2.158
REGION,TZABIOCHP01O,TZABIO,2017.0,2.158
REGION,TZABIOCHP01O,TZABIO,2018.0,2.158
REGION,TZABIOCHP01O,TZABIO,2019.0,0.8702
REGION,TZABIOCHP01O,TZABIO,2020.0,0.8702
REGION,TZABIOCHP01O,TZABIO,2021.0,2.0501
REGION,TZABIOCHP01O,TZABIO,2022.0,1.9422
REGION,TZABIOCHP01O,TZABIO,2023.0,1.8343
REGION,TZABIOCHP01O,TZABIO,2024.0,0.6961
REGION,TZABIOCHP01O,TZABIO,2025.0,1.079
REGION,TZABIOCHP01O,TZABIO,2026.0,0.9711
REGION,TZABIOCHP01O,TZABIO,2027.0,0.8632
REGION,TZABIOCHP01O,TZABIO,2028.0,0.7553
REGION,TZABIOCHP01O,TZABIO,2029.0,0.6474
REGION,TZABIOCHP01O,TZABIO,2030.0,0.5395
REGION,TZABIOCHP01O,TZABIO,2031.0,0.4316
REGION,TZABIOCHP01O,TZABIO,2032.0,0.3237
REGION,TZABIOCHP01O,TZABIO,2033.0,0.2158
REGION,TZABIOCHP01O,TZABIO,2034.0,0.1079
REGION,TZABIOCHP01O,TZABIO,2040.0,0.0
REGION,TZABIODIP00X,TZABIO,2015.0,620.4152
REGION,TZABIODIP00X,TZABIO,2016.0,630.1472
REGION,TZABIODIP00X,TZABIO,2017.0,640.2479
REGION,TZABIODIP00X,TZABIO,2018.0,659.6203
REGION,TZABIODIP00X,TZABIO,2019.0,696.3708
REGION,TZABIODIP00X,TZABIO,2020.0,713.2161
REGION,TZABIODIP00X,TZABIO,2021.0,713.2161
REGION,TZABIODIP00X,TZABIO,2022.0,730.4071
REGION,TZABIODIP00X,TZABIO,2023.0,747.9477
REGION,TZABIODIP00X,TZABIO,2024.0,765.8546
REGION,TZABIODIP00X,TZABIO,2025.0,784.1532
REGION,TZABIODIP00X,TZABIO,2026.0,802.8623
REGION,TZABIODIP00X,TZABIO,2027.0,821.9834
REGION,TZABIODIP00X,TZABIO,2028.0,841.5097
REGION,TZABIODIP00X,TZABIO,2029.0,861.443
REGION,TZABIODIP00X,TZABIO,2030.0,881.7841
REGION,TZABIODIP00X,TZABIO,2031.0,902.5316
REGION,TZABIODIP00X,TZABIO,2032.0,923.6854
REGION,TZABIODIP00X,TZABIO,2033.0,945.2407
REGION,TZABIODIP00X,TZABIO,2034.0,967.1854
REGION,TZABIODIP00X,TZABIO,2035.0,989.5035
REGION,TZABIODIP00X,TZABIO,2036.0,1012.182
REGION,TZABIODIP00X,TZABIO,2037.0,1035.2141
REGION,TZABIODIP00X,TZABIO,2038.0,1058.5959
REGION,TZABIODIP00X,TZABIO,2039.0,1082.321
REGION,TZABIODIP00X,TZABIO,2040.0,1106.3836
REGION,TZACO1DIP00X,TZACO1,2040.0,0.0
REGION,TZACO1R1P00X,TZACO2,2040.0,0.0
REGION,TZACO1R2P00X,TZACO2,2040.0,0.0
REGION,TZACO1RCP00X,TZACO1,2040.0,0.0
REGION,TZACOADIP00X,TZACOA,2015.0,6.9796
REGION,TZACOADIP00X,TZACOA,2016.0,7.4956
REGION,TZACOADIP00X,TZACOA,2017.0,15.1691
REGION,TZACOADIP00X,TZACOA,2018.0,17.0457
REGION,TZACOADIP00X,TZACOA,2019.0,19.7472
REGION,TZACOADIP00X,TZACOA,2020.0,19.7688
REGION,TZACOADIP00X,TZACOA,2021.0,26.1803
REGION,TZACOADIP00X,TZACOA,2022.0,39.1825
REGION,TZACOADIP00X,TZACOA,2023.0,52.3187
REGION,TZACOADIP00X,TZACOA,2024.0,65.5954
REGION,TZACOADIP00X,TZACOA,2025.0,79.0222
REGION,TZACOADIP00X,TZACOA,2026.0,92.2476
REGION,TZACOADIP00X,TZACOA,2027.0,105.6309
REGION,TZACOADIP00X,TZACOA,2028.0,119.1696
REGION,TZACOADIP00X,TZACOA,2029.0,132.8643
REGION,TZACOADIP00X,TZACOA,2030.0,146.7153
REGION,TZACOADIP00X,TZACOA,2031.0,165.2943
REGION,TZACOADIP00X,TZACOA,2032.0,184.0291
REGION,TZACOADIP00X,TZACOA,2033.0,202.9178
REGION,TZACOADIP00X,TZACOA,2034.0,221.9559
REGION,TZACOADIP00X,TZACOA,2035.0,241.137
REGION,TZACOADIP00X,TZACOA,2036.0,266.6071
REGION,TZACOADIP00X,TZACOA,2037.0,292.2128
REGION,TZACOADIP00X,TZACOA,2038.0,317.9525
REGION,TZACOADIP00X,TZACOA,2039.0,343.8239
REGION,TZACOADIP00X,TZACOA,2040.0,369.8246
REGION,TZACOASCC01N,TZACOA,2040.0,0.0
REGION,TZACOASCP01N,TZACOA,2022.0,7.6957
REGION,TZACOASCP01N,TZACOA,2023.0,8.0508
REGION,TZACOASCP01N,TZACOA,2024.0,7.6957
REGION,TZACOASCP01N,TZACOA,2025.0,12.6053
REGION,TZACOASCP01N,TZACOA,2026.0,18.4697
REGION,TZACOASCP01N,TZACOA,2027.0,18.4697
REGION,TZACOASCP01N,TZACOA,2028.0,18.4697
REGION,TZACOASCP01N,TZACOA,2029.0,18.4697
REGION,TZACOASCP01N,TZACOA,2030.0,18.4697
REGION,TZACOASCP01N,TZACOA,2031.0,18.4697
REGION,TZACOASCP01N,TZACOA,2032.0,18.4697
REGION,TZACOASCP01N,TZACOA,2033.0,18.4697
REGION,TZACOASCP01N,TZACOA,2034.0,18.4697
REGION,TZACOASCP01N,TZACOA,2035.0,18.4697
REGION,TZACOASCP01N,TZACOA,2036.0,18.4697
REGION,TZACOASCP01N,TZACOA,2037.0,18.4697
REGION,TZACOASCP01N,TZACOA,2038.0,18.4697
REGION,TZACOASCP01N,TZACOA,2039.0,19.7307
REGION,TZACOASCP01N,TZACOA,2040.0,26.3929
REGION,TZACOASCP01O,TZACOA,2015.0,1.6516
REGION,TZACOASCP01O,TZACOA,2016.0,1.6516
REGION,TZACOASCP01O,TZACOA,2017.0,1.6516
REGION,TZACOASCP01O,TZACOA,2018.0,1.6516
REGION,TZACOASCP01O,TZACOA,2019.0,0.3303
REGION,TZACOASCP01O,TZACOA,2020.0,0.3303
REGION,TZACOASCP01O,TZACOA,2021.0,0.6882
REGION,TZACOASCP01O,TZACOA,2022.0,0.6882
REGION,TZACOASCP01O,TZACOA,2023.0,0.6537
REGION,TZACOASCP01O,TZACOA,2024.0,0.6193
REGION,TZACOASCP01O,TZACOA,2025.0,0.828
REGION,TZACOASCP01O,TZACOA,2026.0,1.3213
REGION,TZACOASCP01O,TZACOA,2027.0,1.2387
REGION,TZACOASCP01O,TZACOA,2028.0,1.1561
REGION,TZACOASCP01O,TZACOA,2029.0,1.0735
REGION,TZACOASCP01O,TZACOA,2030.0,0.9909
REGION,TZACOASCP01O,TZACOA,2031.0,0.9084
REGION,TZACOASCP01O,TZACOA,2032.0,0.8258
REGION,TZACOASCP01O,TZACOA,2033.0,0.7432
REGION,TZACOASCP01O,TZACOA,2034.0,0.6606
REGION,TZACOASCP01O,TZACOA,2035.0,0.578
REGION,TZACOASCP01O,TZACOA,2036.0,0.4955
REGION,TZACOASCP01O,TZACOA,2037.0,0.4129
REGION,TZACOASCP01O,TZACOA,2038.0,0.3303
REGION,TZACOASCP01O,TZACOA,2039.0,0.2477
REGION,TZACOASCP01O,TZACOA,2040.0,0.1652
REGION,TZAEL1TRP00X,TZAEL1,2015.0,22.991
REGION,TZAEL1TRP00X,TZAEL1,2016.0,23.1936
REGION,TZAEL1TRP00X,TZAEL1,2017.0,25.4942
REGION,TZAEL1TRP00X,TZAEL1,2018.0,27.2278
REGION,TZAEL1TRP00X,TZAEL1,2019.0,28.4985
REGION,TZAEL1TRP00X,TZAEL1,2020.0,31.9494
REGION,TZAEL1TRP00X,TZAEL1,2021.0,38.7471
REGION,TZAEL1TRP00X,TZAEL1,2022.0,45.6929
REGION,TZAEL1TRP00X,TZAEL1,2023.0,52.6438
REGION,TZAEL1TRP00X,TZAEL1,2024.0,59.5852
REGION,TZAEL1TRP00X,TZAEL1,2025.0,66.5172
REGION,TZAEL1TRP00X,TZAEL1,2026.0,73.3396
REGION,TZAEL1TRP00X,TZAEL1,2027.0,80.1898
REGION,TZAEL1TRP00X,TZAEL1,2028.0,87.0109
REGION,TZAEL1TRP00X,TZAEL1,2029.0,93.7805
REGION,TZAEL1TRP00X,TZAEL1,2030.0,97.0998
REGION,TZAEL1TRP00X,TZAEL1,2031.0,100.447
REGION,TZAEL1TRP00X,TZAEL1,2032.0,103.4349
REGION,TZAEL1TRP00X,TZAEL1,2033.0,105.838
REGION,TZAEL1TRP00X,TZAEL1,2034.0,108.2384
REGION,TZAEL1TRP00X,TZAEL1,2035.0,110.6362
REGION,TZAEL1TRP00X,TZAEL1,2036.0,112.8976
REGION,TZAEL1TRP00X,TZAEL1,2037.0,115.1568
REGION,TZAEL1TRP00X,TZAEL1,2038.0,117.4137
REGION,TZAEL1TRP00X,TZAEL1,2039.0,119.6684
REGION,TZAEL1TRP00X,TZAEL1,2040.0,121.9209
REGION,TZAEL2DIP00X,TZAEL2,2015.0,21.8415
REGION,TZAEL2DIP00X,TZAEL2,2016.0,22.0339
REGION,TZAEL2DIP00X,TZAEL2,2017.0,24.2195
REGION,TZAEL2DIP00X,TZAEL2,2018.0,25.8664
REGION,TZAEL2DIP00X,TZAEL2,2019.0,27.0736
REGION,TZAEL2DIP00X,TZAEL2,2020.0,27.6011
REGION,TZAEL2DIP00X,TZAEL2,2021.0,31.3113
REGION,TZAEL2DIP00X,TZAEL2,2022.0,35.1655
REGION,TZAEL2DIP00X,TZAEL2,2023.0,39.0277
REGION,TZAEL2DIP00X,TZAEL2,2024.0,42.8841
REGION,TZAEL2DIP00X,TZAEL2,2025.0,46.7348
REGION,TZAEL2DIP00X,TZAEL2,2026.0,50.4846
REGION,TZAEL2DIP00X,TZAEL2,2027.0,54.264
REGION,TZAEL2DIP00X,TZAEL2,2028.0,58.0189
REGION,TZAEL2DIP00X,TZAEL2,2029.0,61.7281
REGION,TZAEL2DIP00X,TZAEL2,2030.0,62.1627
REGION,TZAEL2DIP00X,TZAEL2,2031.0,62.627
REGION,TZAEL2DIP00X,TZAEL2,2032.0,62.7531
REGION,TZAEL2DIP00X,TZAEL2,2033.0,62.3268
REGION,TZAEL2DIP00X,TZAEL2,2034.0,61.9011
REGION,TZAEL2DIP00X,TZAEL2,2035.0,61.4762
REGION,TZAEL2DIP00X,TZAEL2,2036.0,60.9248
REGION,TZAEL2DIP00X,TZAEL2,2037.0,60.3744
REGION,TZAEL2DIP00X,TZAEL2,2038.0,59.825
REGION,TZAEL2DIP00X,TZAEL2,2039.0,59.2766
REGION,TZAEL2DIP00X,TZAEL2,2040.0,58.7292
REGION,TZAEL3DIP00X,TZAEL2,2020.0,2.7508
REGION,TZAEL3DIP00X,TZAEL2,2021.0,5.4984
REGION,TZAEL3DIP00X,TZAEL2,2022.0,8.2428
REGION,TZAEL3DIP00X,TZAEL2,2023.0,10.9839
REGION,TZAEL3DIP00X,TZAEL2,2024.0,13.7218
REGION,TZAEL3DIP00X,TZAEL2,2025.0,16.4565
REGION,TZAEL3DIP00X,TZAEL2,2026.0,19.188
REGION,TZAEL3DIP00X,TZAEL2,2027.0,21.9163
REGION,TZAEL3DIP00X,TZAEL2,2028.0,24.6415
REGION,TZAEL3DIP00X,TZAEL2,2029.0,27.3634
REGION,TZAEL3DIP00X,TZAEL2,2030.0,30.0821
REGION,TZAEL3DIP00X,TZAEL2,2031.0,32.7977
REGION,TZAEL3DIP00X,TZAEL2,2032.0,35.51
REGION,TZAEL3DIP00X,TZAEL2,2033.0,38.2193
REGION,TZAEL3DIP00X,TZAEL2,2034.0,40.9253
REGION,TZAEL3DIP00X,TZAEL2,2035.0,43.6282
REGION,TZAEL3DIP00X,TZAEL2,2036.0,46.328
REGION,TZAEL3DIP00X,TZAEL2,2037.0,49.0246
REGION,TZAEL3DIP00X,TZAEL2,2038.0,51.718
REGION,TZAEL3DIP00X,TZAEL2,2039.0,54.4084
REGION,TZAEL3DIP00X,TZAEL2,2040.0,57.0956
REGION,TZAEL4DIP00X,TZAEL3,2040.0,0.0
REGION,TZAELBDIBP00,BDIEL1,2018.0,0.5322
REGION,TZAELBDIBP00,BDIEL1,2019.0,0.6134
REGION,TZAELBDIBP00,BDIEL1,2020.0,0.3056
REGION,TZAELBDIBP00,BDIEL1,2040.0,0.0349
REGION,TZAELBDIBP00,TZAEL1,2021.0,0.25
REGION,TZAELBDIBP00,TZAEL1,2022.0,0.7359
REGION,TZAELBDIBP00,TZAEL1,2023.0,0.8515
REGION,TZAELBDIBP00,TZAEL1,2024.0,0.8515
REGION,TZAELBDIBP00,TZAEL1,2025.0,0.8515
REGION,TZAELBDIBP00,TZAEL1,2026.0,0.7727
REGION,TZAELBDIBP00,TZAEL1,2027.0,0.4534
REGION,TZAELBDIBP00,TZAEL1,2028.0,0.2942
REGION,TZAELBDIBP00,TZAEL1,2029.0,0.0187
REGION,TZAELBDIBP00,TZAEL1,2032.0,0.5362
REGION,TZAELBDIBP00,TZAEL1,2033.0,0.5418
REGION,TZAELBDIBP00,TZAEL1,2034.0,0.6221
REGION,TZAELBDIBP00,TZAEL1,2035.0,0.6727
REGION,TZAELBDIBP00,TZAEL1,2036.0,0.6728
REGION,TZAELBDIBP00,TZAEL1,2037.0,0.6021
REGION,TZAELBDIBP00,TZAEL1,2038.0,0.6271
REGION,TZAELBDIBP00,TZAEL1,2039.0,0.4806
REGION,TZAELBDIBP00,TZAEL1,2040.0,0.4952
REGION,TZAELKENBP00,KENEL1,2020.0,28.1365
REGION,TZAELKENBP00,KENEL1,2021.0,29.7606
REGION,TZAELKENBP00,KENEL1,2022.0,43.0188
REGION,TZAELKENBP00,KENEL1,2023.0,47.672
REGION,TZAELKENBP00,KENEL1,2024.0,61.0515
REGION,TZAELKENBP00,KENEL1,2025.0,56.2482
REGION,TZAELKENBP00,KENEL1,2026.0,40.7824
REGION,TZAELKENBP00,KENEL1,2027.0,41.9244
REGION,TZAELKENBP00,KENEL1,2028.0,45.0248
REGION,TZAELKENBP00,KENEL1,2029.0,44.5548
REGION,TZAELKENBP00,KENEL1,2030.0,48.9503
REGION,TZAELKENBP00,KENEL1,2031.0,45.5097
REGION,TZAELKENBP00,KENEL1,2032.0,49.4431
REGION,TZAELKENBP00,KENEL1,2033.0,53.8307
REGION,TZAELKENBP00,KENEL1,2034.0,56.147
REGION,TZAELKENBP00,KENEL1,2035.0,56.045
REGION,TZAELKENBP00,KENEL1,2036.0,58.1508
REGION,TZAELKENBP00,KENEL1,2037.0,59.5187
REGION,TZAELKENBP00,KENEL1,2038.0,59.6379
REGION,TZAELKENBP00,KENEL1,2039.0,59.1175
REGION,TZAELKENBP00,KENEL1,2040.0,58.2597
REGION,TZAELKENBP00,TZAEL1,2040.0,0.0
REGION,TZAELUGABP00,TZAEL1,2017.0,0.1729
REGION,TZAELUGABP00,TZAEL1,2040.0,0.0
REGION,TZAELUGABP00,UGAEL1,2015.0,1.8291
REGION,TZAELUGABP00,UGAEL1,2016.0,1.8291
REGION,TZAELUGABP00,UGAEL1,2017.0,1.1432
REGION,TZAELUGABP00,UGAEL1,2018.0,1.1432
REGION,TZAELUGABP00,UGAEL1,2019.0,1.8291
REGION,TZAELUGABP00,UGAEL1,2020.0,1.8291
REGION,TZAELUGABP00,UGAEL1,2021.0,1.1267
REGION,TZAELUGABP00,UGAEL1,2030.0,0.5621
REGION,TZAELUGABP00,UGAEL1,2031.0,0.513
REGION,TZAELUGABP00,UGAEL1,2032.0,0.6859
REGION,TZAELUGABP00,UGAEL1,2033.0,0.15
REGION,TZAELUGABP00,UGAEL1,2036.0,0.2539
REGION,TZAELUGABP00,UGAEL1,2037.0,0.3905
REGION,TZAELUGABP00,UGAEL1,2038.0,0.622
REGION,TZAELUGABP00,UGAEL1,2039.0,0.622
REGION,TZAELUGABP00,UGAEL1,2040.0,0.622
REGION,TZAELZMBBP00,TZAEL1,2020.0,16.7141
REGION,TZAELZMBBP00,TZAEL1,2021.0,13.3395
REGION,TZAELZMBBP00,TZAEL1,2022.0,13.0937
REGION,TZAELZMBBP00,TZAEL1,2023.0,13.1233
REGION,TZAELZMBBP00,TZAEL1,2024.0,16.7141
REGION,TZAELZMBBP00,TZAEL1,2025.0,16.7141
REGION,TZAELZMBBP00,TZAEL1,2026.0,16.7141
REGION,TZAELZMBBP00,TZAEL1,2027.0,16.0793
REGION,TZAELZMBBP00,TZAEL1,2028.0,15.7213
REGION,TZAELZMBBP00,TZAEL1,2029.0,12.7925
REGION,TZAELZMBBP00,TZAEL1,2030.0,16.7141
REGION,TZAELZMBBP00,TZAEL1,2031.0,12.8108
REGION,TZAELZMBBP00,TZAEL1,2032.0,13.8053
REGION,TZAELZMBBP00,TZAEL1,2033.0,13.2272
REGION,TZAELZMBBP00,TZAEL1,2034.0,12.6421
REGION,TZAELZMBBP00,TZAEL1,2035.0,12.2048
REGION,TZAELZMBBP00,TZAEL1,2036.0,12.2597
REGION,TZAELZMBBP00,TZAEL1,2037.0,11.3722
REGION,TZAELZMBBP00,TZAEL1,2038.0,10.4463
REGION,TZAELZMBBP00,TZAEL1,2039.0,10.1372
REGION,TZAELZMBBP00,TZAEL1,2040.0,10.1961
REGION,TZAGAUGABP00,TZAGAS,2026.0,3.25
REGION,TZAGAUGABP00,TZAGAS,2027.0,3.25
REGION,TZAGAUGABP00,TZAGAS,2028.0,3.25
REGION,TZAGAUGABP00,TZAGAS,2029.0,3.25
REGION,TZAGAUGABP00,TZAGAS,2030.0,3.25
REGION,TZAGAUGABP00,TZAGAS,2031.0,3.25
REGION,TZAGAUGABP00,TZAGAS,2032.0,3.25
REGION,TZAGAUGABP00,TZAGAS,2033.0,3.25
REGION,TZAGAUGABP00,TZAGAS,2034.0,3.25
REGION,TZAGAUGABP00,TZAGAS,2035.0,3.25
REGION,TZAGAUGABP00,TZAGAS,2036.0,3.25
REGION,TZAGAUGABP00,TZAGAS,2037.0,3.25
REGION,TZAGAUGABP00,TZAGAS,2038.0,3.25
REGION,TZAGAUGABP00,TZAGAS,2039.0,3.25
REGION,TZAGAUGABP00,TZAGAS,2040.0,3.25
REGION,TZAHFODIP00X,TZAHFO,2015.0,6.9658
REGION,TZAHFODIP00X,TZAHFO,2016.0,6.4398
REGION,TZAHFODIP00X,TZAHFO,2017.0,6.3685
REGION,TZAHFODIP00X,TZAHFO,2018.0,6.5311
REGION,TZAHFODIP00X,TZAHFO,2019.0,6.923
REGION,TZAHFODIP00X,TZAHFO,2020.0,7.3384
REGION,TZAHFODIP00X,TZAHFO,2021.0,7.7787
REGION,TZAHFODIP00X,TZAHFO,2022.0,8.2454
REGION,TZAHFODIP00X,TZAHFO,2023.0,8.7401
REGION,TZAHFODIP00X,TZAHFO,2024.0,9.2645
REGION,TZAHFODIP00X,TZAHFO,2025.0,9.8204
REGION,TZAHFODIP00X,TZAHFO,2026.0,10.4096
REGION,TZAHFODIP00X,TZAHFO,2027.0,11.0342
REGION,TZAHFODIP00X,TZAHFO,2028.0,11.6963
REGION,TZAHFODIP00X,TZAHFO,2029.0,12.398
REGION,TZAHFODIP00X,TZAHFO,2030.0,13.1419
