r,t,e,y,AnnualTechnologyEmission
REGION,BDISOLPRP00X,BDICO2,2040.0,0.0
REGION,BDISOLPRSAL1,BDICO2,2040.0,0.0
REGION,BDISOLPRSAL2,BDICO2,2040.0,0.0
REGION,BDISOLPRSAL3,BDICO2,2040.0,0.0
REGION,BDISOLPRSAL4,BDICO2,2040.0,0.0
REGION,BDISOLPRSAL5,BDICO2,2040.0,0.0
REGION,BDISOLPSP00X,BDICO2,2040.0,0.0
REGION,BDISOLPUP00X,BDICO2,2038.0,0.0
REGION,BDISOLPUP00X,BDICO2,2039.0,0.0
REGION,BDISOLPUP00X,BDICO2,2040.0,0.0
REGION,BDIURNPWP01N,BDICO2,2040.0,0.0
REGION,BDIURNPWP01O,BDICO2,2040.0,0.0
REGION,BDIWINOFP00X,BDICO2,2040.0,0.0
REGION,BDIWINONP00X,BDICO2,2040.0,0.0
REGION,BENBIOCHC01N,BENCO2,2040.0,0.0
REGION,BENBIOCHC01N,BENREN,2040.0,0.0
REGION,BENBIOCHP01N,BENCO2,2040.0,0.0
REGION,BENBIOCHP01N,BENREN,2040.0,0.0
REGION,BENBIOCHP01O,BENCO2,2040.0,0.0
REGION,BENBIOCHP01O,BENREN,2040.0,0.0
REGION,BENCOASCC01N,BENCO2,2040.0,0.0
REGION,BENCOASCC01N,BENREN,2040.0,0.0
REGION,BENCOASCP01N,BENCO2,2040.0,0.0
REGION,BENCOASCP01N,BENREN,2040.0,0.0
REGION,BENCOASCP01O,BENCO2,2040.0,0.0
REGION,BENCOASCP01O,BENREN,2040.0,0.0
REGION,BENHFOGCP01N,BENCO2,2019.0,0.4804
REGION,BENHFOGCP01N,BENCO2,2020.0,0.2814
REGION,BENHFOGCP01N,BENCO2,2021.0,0.4804
REGION,BENHFOGCP01N,BENCO2,2022.0,0.4804
REGION,BENHFOGCP01N,BENCO2,2023.0,0.4804
REGION,BENHFOGCP01N,BENCO2,2024.0,0.4804
REGION,BENHFOGCP01N,BENCO2,2025.0,0.4804
REGION,BENHFOGCP01N,BENCO2,2026.0,0.4804
REGION,BENHFOGCP01N,BENCO2,2027.0,0.4804
REGION,BENHFOGCP01N,BENCO2,2028.0,0.4804
REGION,BENHFOGCP01N,BENCO2,2029.0,0.4804
REGION,BENHFOGCP01N,BENCO2,2030.0,0.4804
REGION,BENHFOGCP01N,BENCO2,2031.0,0.4804
REGION,BENHFOGCP01N,BENCO2,2032.0,0.4804
REGION,BENHFOGCP01N,BENCO2,2033.0,0.4804
REGION,BENHFOGCP01N,BENCO2,2034.0,0.4804
REGION,BENHFOGCP01N,BENCO2,2035.0,0.4804
REGION,BENHFOGCP01N,BENCO2,2036.0,0.4804
REGION,BENHFOGCP01N,BENCO2,2037.0,0.4804
REGION,BENHFOGCP01N,BENCO2,2038.0,0.4804
REGION,BENHFOGCP01N,BENCO2,2039.0,0.0447
REGION,BENHFOGCP01N,BENCO2,2040.0,0.0171
REGION,BENHFOGCP01N,BENREN,2019.0,0.0
REGION,BENHFOGCP01N,BENREN,2020.0,0.0
REGION,BENHFOGCP01N,BENREN,2021.0,2.5544
REGION,BENHFOGCP01N,BENREN,2022.0,2.5544
REGION,BENHFOGCP01N,BENREN,2023.0,2.5544
REGION,BENHFOGCP01N,BENREN,2024.0,2.5544
REGION,BENHFOGCP01N,BENREN,2025.0,2.5544
REGION,BENHFOGCP01N,BENREN,2026.0,2.5544
REGION,BENHFOGCP01N,BENREN,2027.0,2.5544
REGION,BENHFOGCP01N,BENREN,2028.0,2.5544
REGION,BENHFOGCP01N,BENREN,2029.0,2.5544
REGION,BENHFOGCP01N,BENREN,2030.0,2.5544
REGION,BENHFOGCP01N,BENREN,2031.0,2.5544
REGION,BENHFOGCP01N,BENREN,2032.0,2.5544
REGION,BENHFOGCP01N,BENREN,2033.0,2.5544
REGION,BENHFOGCP01N,BENREN,2034.0,2.5544
REGION,BENHFOGCP01N,BENREN,2035.0,2.5544
REGION,BENHFOGCP01N,BENREN,2036.0,2.5544
REGION,BENHFOGCP01N,BENREN,2037.0,2.5544
REGION,BENHFOGCP01N,BENREN,2038.0,2.5544
REGION,BENHFOGCP01N,BENREN,2039.0,0.2377
REGION,BENHFOGCP01N,BENREN,2040.0,0.0909
REGION,BENHFOGCP01O,BENCO2,2015.0,0.1169
REGION,BENHFOGCP01O,BENCO2,2016.0,0.1169
REGION,BENHFOGCP01O,BENCO2,2017.0,0.1169
REGION,BENHFOGCP01O,BENCO2,2018.0,0.1169
REGION,BENHFOGCP01O,BENCO2,2019.0,0.1169
REGION,BENHFOGCP01O,BENCO2,2020.0,0.0894
REGION,BENHFOGCP01O,BENCO2,2021.0,0.111
REGION,BENHFOGCP01O,BENCO2,2022.0,0.1052
REGION,BENHFOGCP01O,BENCO2,2023.0,0.0993
REGION,BENHFOGCP01O,BENCO2,2024.0,0.0935
REGION,BENHFOGCP01O,BENCO2,2025.0,0.0877
REGION,BENHFOGCP01O,BENCO2,2026.0,0.0818
REGION,BENHFOGCP01O,BENCO2,2027.0,0.076
REGION,BENHFOGCP01O,BENCO2,2028.0,0.0701
REGION,BENHFOGCP01O,BENCO2,2029.0,0.0643
REGION,BENHFOGCP01O,BENCO2,2030.0,0.0584
REGION,BENHFOGCP01O,BENCO2,2031.0,0.0526
REGION,BENHFOGCP01O,BENCO2,2032.0,0.0467
REGION,BENHFOGCP01O,BENCO2,2033.0,0.0409
REGION,BENHFOGCP01O,BENCO2,2034.0,0.0351
REGION,BENHFOGCP01O,BENCO2,2035.0,0.0292
REGION,BENHFOGCP01O,BENCO2,2036.0,0.0234
REGION,BENHFOGCP01O,BENCO2,2037.0,0.0175
REGION,BENHFOGCP01O,BENCO2,2038.0,0.0117
REGION,BENHFOGCP01O,BENCO2,2039.0,0.0012
REGION,BENHFOGCP01O,BENCO2,2040.0,0.0
REGION,BENHFOGCP01O,BENREN,2015.0,0.0
REGION,BENHFOGCP01O,BENREN,2016.0,0.0
REGION,BENHFOGCP01O,BENREN,2017.0,0.0
REGION,BENHFOGCP01O,BENREN,2018.0,0.0
REGION,BENHFOGCP01O,BENREN,2019.0,0.0
REGION,BENHFOGCP01O,BENREN,2020.0,0.0
REGION,BENHFOGCP01O,BENREN,2021.0,0.5904
REGION,BENHFOGCP01O,BENREN,2022.0,0.5593
REGION,BENHFOGCP01O,BENREN,2023.0,0.5282
REGION,BENHFOGCP01O,BENREN,2024.0,0.4972
REGION,BENHFOGCP01O,BENREN,2025.0,0.4661
REGION,BENHFOGCP01O,BENREN,2026.0,0.435
REGION,BENHFOGCP01O,BENREN,2027.0,0.4039
REGION,BENHFOGCP01O,BENREN,2028.0,0.3729
REGION,BENHFOGCP01O,BENREN,2029.0,0.3418
REGION,BENHFOGCP01O,BENREN,2030.0,0.3107
REGION,BENHFOGCP01O,BENREN,2031.0,0.2797
REGION,BENHFOGCP01O,BENREN,2032.0,0.2486
REGION,BENHFOGCP01O,BENREN,2033.0,0.2175
REGION,BENHFOGCP01O,BENREN,2034.0,0.1864
REGION,BENHFOGCP01O,BENREN,2035.0,0.1554
REGION,BENHFOGCP01O,BENREN,2036.0,0.1243
REGION,BENHFOGCP01O,BENREN,2037.0,0.0932
REGION,BENHFOGCP01O,BENREN,2038.0,0.0621
REGION,BENHFOGCP01O,BENREN,2039.0,0.0062
REGION,BENHFOGCP01O,BENREN,2040.0,0.0
REGION,BENHYDLSP00X,BENCO2,2018.0,0.0014
REGION,BENHYDLSP00X,BENCO2,2019.0,0.0014
REGION,BENHYDLSP00X,BENCO2,2020.0,0.0021
REGION,BENHYDLSP00X,BENCO2,2021.0,0.0021
REGION,BENHYDLSP00X,BENCO2,2022.0,0.0021
REGION,BENHYDLSP00X,BENCO2,2023.0,0.0021
REGION,BENHYDLSP00X,BENCO2,2024.0,0.0021
REGION,BENHYDLSP00X,BENCO2,2025.0,0.0021
REGION,BENHYDLSP00X,BENCO2,2026.0,0.0021
REGION,BENHYDLSP00X,BENCO2,2027.0,0.0021
REGION,BENHYDLSP00X,BENCO2,2028.0,0.0021
REGION,BENHYDLSP00X,BENCO2,2029.0,0.0021
REGION,BENHYDLSP00X,BENCO2,2030.0,0.0021
REGION,BENHYDLSP00X,BENCO2,2031.0,0.0021
REGION,BENHYDLSP00X,BENCO2,2032.0,0.0021
REGION,BENHYDLSP00X,BENCO2,2033.0,0.0021
REGION,BENHYDLSP00X,BENCO2,2034.0,0.0021
REGION,BENHYDLSP00X,BENCO2,2035.0,0.0021
REGION,BENHYDLSP00X,BENCO2,2036.0,0.0021
REGION,BENHYDLSP00X,BENCO2,2037.0,0.0021
REGION,BENHYDLSP00X,BENCO2,2038.0,0.0021
REGION,BENHYDLSP00X,BENCO2,2039.0,0.0021
REGION,BENHYDLSP00X,BENCO2,2040.0,0.0021
REGION,BENHYDLSP00X,BENREN,2018.0,0.0
REGION,BENHYDLSP00X,BENREN,2019.0,0.0
REGION,BENHYDLSP00X,BENREN,2020.0,0.0
REGION,BENHYDLSP00X,BENREN,2021.0,-22.5737
REGION,BENHYDLSP00X,BENREN,2022.0,-19.7586
REGION,BENHYDLSP00X,BENREN,2023.0,-17.4402
REGION,BENHYDLSP00X,BENREN,2024.0,-15.4978
REGION,BENHYDLSP00X,BENREN,2025.0,-13.8468
REGION,BENHYDLSP00X,BENREN,2026.0,-12.4261
REGION,BENHYDLSP00X,BENREN,2027.0,-11.1907
REGION,BENHYDLSP00X,BENREN,2028.0,-10.1066
REGION,BENHYDLSP00X,BENREN,2029.0,-9.1476
REGION,BENHYDLSP00X,BENREN,2030.0,-8.2933
REGION,BENHYDLSP00X,BENREN,2031.0,-8.2933
REGION,BENHYDLSP00X,BENREN,2032.0,-8.2933
REGION,BENHYDLSP00X,BENREN,2033.0,-8.2933
REGION,BENHYDLSP00X,BENREN,2034.0,-8.2933
REGION,BENHYDLSP00X,BENREN,2035.0,-8.2933
REGION,BENHYDLSP00X,BENREN,2036.0,-8.2933
REGION,BENHYDLSP00X,BENREN,2037.0,-8.2933
REGION,BENHYDLSP00X,BENREN,2038.0,-8.2933
REGION,BENHYDLSP00X,BENREN,2039.0,-8.2933
REGION,BENHYDLSP00X,BENREN,2040.0,-8.2933
REGION,BENHYDMSP00X,BENCO2,2040.0,0.0
REGION,BENHYDMSP00X,BENREN,2040.0,0.0
REGION,BENHYDSSP00X,BENCO2,2015.0,0.0
REGION,BENHYDSSP00X,BENCO2,2016.0,0.0
REGION,BENHYDSSP00X,BENCO2,2017.0,0.0
REGION,BENHYDSSP00X,BENCO2,2018.0,0.0
REGION,BENHYDSSP00X,BENCO2,2019.0,0.0
REGION,BENHYDSSP00X,BENCO2,2020.0,0.0
REGION,BENHYDSSP00X,BENCO2,2021.0,0.0
REGION,BENHYDSSP00X,BENCO2,2022.0,0.0
REGION,BENHYDSSP00X,BENCO2,2023.0,0.0
REGION,BENHYDSSP00X,BENCO2,2024.0,0.0
REGION,BENHYDSSP00X,BENCO2,2025.0,0.0
REGION,BENHYDSSP00X,BENCO2,2026.0,0.0
REGION,BENHYDSSP00X,BENCO2,2027.0,0.0
REGION,BENHYDSSP00X,BENCO2,2028.0,0.0
REGION,BENHYDSSP00X,BENCO2,2029.0,0.0
REGION,BENHYDSSP00X,BENCO2,2030.0,0.0
REGION,BENHYDSSP00X,BENCO2,2031.0,0.0
REGION,BENHYDSSP00X,BENCO2,2032.0,0.0
REGION,BENHYDSSP00X,BENCO2,2033.0,0.0
REGION,BENHYDSSP00X,BENCO2,2034.0,0.0
REGION,BENHYDSSP00X,BENCO2,2035.0,0.0
REGION,BENHYDSSP00X,BENCO2,2036.0,0.0
REGION,BENHYDSSP00X,BENCO2,2037.0,0.0
REGION,BENHYDSSP00X,BENCO2,2038.0,0.0
REGION,BENHYDSSP00X,BENCO2,2039.0,0.0
REGION,BENHYDSSP00X,BENCO2,2040.0,0.0
REGION,BENHYDSSP00X,BENREN,2015.0,0.0
REGION,BENHYDSSP00X,BENREN,2016.0,0.0
REGION,BENHYDSSP00X,BENREN,2017.0,0.0
REGION,BENHYDSSP00X,BENREN,2018.0,0.0
REGION,BENHYDSSP00X,BENREN,2019.0,0.0
REGION,BENHYDSSP00X,BENREN,2020.0,0.0
REGION,BENHYDSSP00X,BENREN,2021.0,-0.0259
REGION,BENHYDSSP00X,BENREN,2022.0,-0.0227
REGION,BENHYDSSP00X,BENREN,2023.0,-0.02
REGION,BENHYDSSP00X,BENREN,2024.0,-0.0178
REGION,BENHYDSSP00X,BENREN,2025.0,-0.0159
REGION,BENHYDSSP00X,BENREN,2026.0,-0.0143
REGION,BENHYDSSP00X,BENREN,2027.0,-0.0129
REGION,BENHYDSSP00X,BENREN,2028.0,-0.0116
REGION,BENHYDSSP00X,BENREN,2029.0,-0.0105
REGION,BENHYDSSP00X,BENREN,2030.0,-0.0095
REGION,BENHYDSSP00X,BENREN,2031.0,-0.0095
REGION,BENHYDSSP00X,BENREN,2032.0,-0.0095
REGION,BENHYDSSP00X,BENREN,2033.0,-0.0095
REGION,BENHYDSSP00X,BENREN,2034.0,-0.0095
REGION,BENHYDSSP00X,BENREN,2035.0,-0.0095
REGION,BENHYDSSP00X,BENREN,2036.0,-0.0095
REGION,BENHYDSSP00X,BENREN,2037.0,-0.0095
REGION,BENHYDSSP00X,BENREN,2038.0,-0.0095
REGION,BENHYDSSP00X,BENREN,2039.0,-0.0095
REGION,BENHYDSSP00X,BENREN,2040.0,-0.0095
REGION,BENLFOMGRID1,BENCO2,2040.0,0.0
REGION,BENLFORCP00X,BENCO2,2015.0,0.0023
REGION,BENLFORCP00X,BENCO2,2016.0,0.0002
REGION,BENLFORCP00X,BENCO2,2017.0,0.0045
REGION,BENLFORCP00X,BENCO2,2018.0,0.0047
REGION,BENLFORCP00X,BENCO2,2019.0,0.0052
REGION,BENLFORCP00X,BENCO2,2020.0,0.0054
REGION,BENLFORCP00X,BENCO2,2021.0,0.0054
REGION,BENLFORCP00X,BENCO2,2022.0,0.0053
REGION,BENLFORCP00X,BENCO2,2023.0,0.0053
REGION,BENLFORCP00X,BENCO2,2024.0,0.0053
REGION,BENLFORCP00X,BENCO2,2025.0,0.0026
REGION,BENLFORCP00X,BENCO2,2026.0,0.0026
REGION,BENLFORCP00X,BENCO2,2027.0,0.0005
REGION,BENLFORCP00X,BENCO2,2040.0,0.0
REGION,BENLFORCP00X,BENREN,2015.0,0.0
REGION,BENLFORCP00X,BENREN,2016.0,0.0
REGION,BENLFORCP00X,BENREN,2017.0,0.0
REGION,BENLFORCP00X,BENREN,2018.0,0.0
REGION,BENLFORCP00X,BENREN,2019.0,0.0
REGION,BENLFORCP00X,BENREN,2020.0,0.0
REGION,BENLFORCP00X,BENREN,2021.0,0.0274
REGION,BENLFORCP00X,BENREN,2022.0,0.0273
REGION,BENLFORCP00X,BENREN,2023.0,0.0272
REGION,BENLFORCP00X,BENREN,2024.0,0.0271
REGION,BENLFORCP00X,BENREN,2025.0,0.0134
REGION,BENLFORCP00X,BENREN,2026.0,0.0132
REGION,BENLFORCP00X,BENREN,2027.0,0.0026
REGION,BENLFORCP00X,BENREN,2040.0,0.0
REGION,BENLFORCP01N,BENCO2,2040.0,0.0
REGION,BENLFORCP01N,BENREN,2040.0,0.0
REGION,BENLFORCP01O,BENCO2,2015.0,0.0797
REGION,BENLFORCP01O,BENCO2,2016.0,0.0797
REGION,BENLFORCP01O,BENCO2,2017.0,0.0797
REGION,BENLFORCP01O,BENCO2,2018.0,0.0797
REGION,BENLFORCP01O,BENCO2,2019.0,0.0797
REGION,BENLFORCP01O,BENCO2,2020.0,0.0797
REGION,BENLFORCP01O,BENCO2,2021.0,0.0757
REGION,BENLFORCP01O,BENCO2,2022.0,0.0717
REGION,BENLFORCP01O,BENCO2,2023.0,0.0678
REGION,BENLFORCP01O,BENCO2,2024.0,0.0638
REGION,BENLFORCP01O,BENCO2,2025.0,0.0598
REGION,BENLFORCP01O,BENCO2,2026.0,0.0558
REGION,BENLFORCP01O,BENCO2,2027.0,0.0518
REGION,BENLFORCP01O,BENCO2,2028.0,0.0478
REGION,BENLFORCP01O,BENCO2,2029.0,0.0438
REGION,BENLFORCP01O,BENCO2,2030.0,0.0399
REGION,BENLFORCP01O,BENCO2,2031.0,0.0359
REGION,BENLFORCP01O,BENCO2,2032.0,0.0319
REGION,BENLFORCP01O,BENCO2,2033.0,0.0279
REGION,BENLFORCP01O,BENCO2,2034.0,0.0239
REGION,BENLFORCP01O,BENCO2,2035.0,0.0199
REGION,BENLFORCP01O,BENCO2,2036.0,0.0159
REGION,BENLFORCP01O,BENCO2,2037.0,0.012
REGION,BENLFORCP01O,BENCO2,2038.0,0.008
REGION,BENLFORCP01O,BENCO2,2039.0,0.004
REGION,BENLFORCP01O,BENCO2,2040.0,0.0
REGION,BENLFORCP01O,BENREN,2015.0,0.0
REGION,BENLFORCP01O,BENREN,2016.0,0.0
REGION,BENLFORCP01O,BENREN,2017.0,0.0
REGION,BENLFORCP01O,BENREN,2018.0,0.0
REGION,BENLFORCP01O,BENREN,2019.0,0.0
REGION,BENLFORCP01O,BENREN,2020.0,0.0
REGION,BENLFORCP01O,BENREN,2021.0,0.4194
REGION,BENLFORCP01O,BENREN,2022.0,0.3973
REGION,BENLFORCP01O,BENREN,2023.0,0.3752
REGION,BENLFORCP01O,BENREN,2024.0,0.3532
REGION,BENLFORCP01O,BENREN,2025.0,0.3311
REGION,BENLFORCP01O,BENREN,2026.0,0.309
REGION,BENLFORCP01O,BENREN,2027.0,0.2869
REGION,BENLFORCP01O,BENREN,2028.0,0.2649
REGION,BENLFORCP01O,BENREN,2029.0,0.2428
REGION,BENLFORCP01O,BENREN,2030.0,0.2207
REGION,BENLFORCP01O,BENREN,2031.0,0.1987
REGION,BENLFORCP01O,BENREN,2032.0,0.1766
REGION,BENLFORCP01O,BENREN,2033.0,0.1545
REGION,BENLFORCP01O,BENREN,2034.0,0.1324
REGION,BENLFORCP01O,BENREN,2035.0,0.1104
REGION,BENLFORCP01O,BENREN,2036.0,0.0883
REGION,BENLFORCP01O,BENREN,2037.0,0.0662
REGION,BENLFORCP01O,BENREN,2038.0,0.0441
REGION,BENLFORCP01O,BENREN,2039.0,0.0221
REGION,BENLFORCP01O,BENREN,2040.0,0.0
REGION,BENLFOSALON1,BENCO2,2040.0,0.0
REGION,BENNGACCC01N,BENCO2,2040.0,0.0
REGION,BENNGACCC01N,BENREN,2040.0,0.0
REGION,BENNGACCP01N,BENCO2,2040.0,0.0
REGION,BENNGACCP01N,BENREN,2040.0,0.0
REGION,BENNGACCP01O,BENCO2,2040.0,0.0
REGION,BENNGACCP01O,BENREN,2040.0,0.0
REGION,BENNGAGCP01N,BENCO2,2040.0,0.0
REGION,BENNGAGCP01N,BENREN,2040.0,0.0
REGION,BENNGAGCP01O,BENCO2,2015.0,0.0648
REGION,BENNGAGCP01O,BENCO2,2016.0,0.0648
REGION,BENNGAGCP01O,BENCO2,2017.0,0.0648
REGION,BENNGAGCP01O,BENCO2,2018.0,0.0648
REGION,BENNGAGCP01O,BENCO2,2019.0,0.0648
REGION,BENNGAGCP01O,BENCO2,2020.0,0.0648
REGION,BENNGAGCP01O,BENCO2,2021.0,0.0615
REGION,BENNGAGCP01O,BENCO2,2022.0,0.0583
REGION,BENNGAGCP01O,BENCO2,2023.0,0.0551
REGION,BENNGAGCP01O,BENCO2,2024.0,0.0518
REGION,BENNGAGCP01O,BENCO2,2025.0,0.0486
REGION,BENNGAGCP01O,BENCO2,2026.0,0.0453
REGION,BENNGAGCP01O,BENCO2,2027.0,0.0421
REGION,BENNGAGCP01O,BENCO2,2028.0,0.0389
REGION,BENNGAGCP01O,BENCO2,2029.0,0.0356
REGION,BENNGAGCP01O,BENCO2,2030.0,0.0324
REGION,BENNGAGCP01O,BENCO2,2031.0,0.0292
REGION,BENNGAGCP01O,BENCO2,2032.0,0.0259
REGION,BENNGAGCP01O,BENCO2,2033.0,0.0227
REGION,BENNGAGCP01O,BENCO2,2034.0,0.0194
REGION,BENNGAGCP01O,BENCO2,2035.0,0.0162
REGION,BENNGAGCP01O,BENCO2,2036.0,0.013
REGION,BENNGAGCP01O,BENCO2,2037.0,0.0097
REGION,BENNGAGCP01O,BENCO2,2038.0,0.0065
REGION,BENNGAGCP01O,BENCO2,2039.0,0.0032
REGION,BENNGAGCP01O,BENCO2,2040.0,0.0
REGION,BENNGAGCP01O,BENREN,2015.0,0.0
REGION,BENNGAGCP01O,BENREN,2016.0,0.0
REGION,BENNGAGCP01O,BENREN,2017.0,0.0
REGION,BENNGAGCP01O,BENREN,2018.0,0.0
REGION,BENNGAGCP01O,BENREN,2019.0,0.0
REGION,BENNGAGCP01O,BENREN,2020.0,0.0
REGION,BENNGAGCP01O,BENREN,2021.0,0.384
REGION,BENNGAGCP01O,BENREN,2022.0,0.3637
REGION,BENNGAGCP01O,BENREN,2023.0,0.3435
REGION,BENNGAGCP01O,BENREN,2024.0,0.3233
REGION,BENNGAGCP01O,BENREN,2025.0,0.3031
REGION,BENNGAGCP01O,BENREN,2026.0,0.2829
REGION,BENNGAGCP01O,BENREN,2027.0,0.2627
REGION,BENNGAGCP01O,BENREN,2028.0,0.2425
REGION,BENNGAGCP01O,BENREN,2029.0,0.2223
REGION,BENNGAGCP01O,BENREN,2030.0,0.2021
REGION,BENNGAGCP01O,BENREN,2031.0,0.1819
REGION,BENNGAGCP01O,BENREN,2032.0,0.1617
REGION,BENNGAGCP01O,BENREN,2033.0,0.1415
REGION,BENNGAGCP01O,BENREN,2034.0,0.1212
REGION,BENNGAGCP01O,BENREN,2035.0,0.101
REGION,BENNGAGCP01O,BENREN,2036.0,0.0808
REGION,BENNGAGCP01O,BENREN,2037.0,0.0606
REGION,BENNGAGCP01O,BENREN,2038.0,0.0404
REGION,BENNGAGCP01O,BENREN,2039.0,0.0202
REGION,BENNGAGCP01O,BENREN,2040.0,0.0
REGION,BENSOLCNP01X,BENCO2,2040.0,0.0
REGION,BENSOLCNP01X,BENREN,2040.0,0.0
REGION,BENSOLCSP01X,BENCO2,2040.0,0.0
REGION,BENSOLCSP01X,BENREN,2040.0,0.0
REGION,BENSOLMGRID1,BENCO2,2040.0,0.0
REGION,BENSOLPRP00X,BENCO2,2015.0,0.0
REGION,BENSOLPRP00X,BENCO2,2016.0,0.0
REGION,BENSOLPRP00X,BENCO2,2017.0,0.0
REGION,BENSOLPRP00X,BENCO2,2018.0,0.0
REGION,BENSOLPRP00X,BENCO2,2019.0,0.0
REGION,BENSOLPRP00X,BENCO2,2020.0,0.0
REGION,BENSOLPRP00X,BENCO2,2021.0,0.0
REGION,BENSOLPRP00X,BENCO2,2022.0,0.0
REGION,BENSOLPRP00X,BENCO2,2023.0,0.0
REGION,BENSOLPRP00X,BENCO2,2024.0,0.0
REGION,BENSOLPRP00X,BENCO2,2025.0,0.0
REGION,BENSOLPRP00X,BENCO2,2026.0,0.0
REGION,BENSOLPRP00X,BENCO2,2027.0,0.0
REGION,BENSOLPRP00X,BENCO2,2028.0,0.0
REGION,BENSOLPRP00X,BENCO2,2029.0,0.0
REGION,BENSOLPRP00X,BENCO2,2030.0,0.0
REGION,BENSOLPRP00X,BENCO2,2031.0,0.0
REGION,BENSOLPRP00X,BENCO2,2032.0,0.0
REGION,BENSOLPRP00X,BENCO2,2033.0,0.0
REGION,BENSOLPRP00X,BENCO2,2034.0,0.0
REGION,BENSOLPRP00X,BENCO2,2035.0,0.0
REGION,BENSOLPRP00X,BENCO2,2036.0,0.0
REGION,BENSOLPRP00X,BENCO2,2037.0,0.0
REGION,BENSOLPRP00X,BENCO2,2038.0,0.0
REGION,BENSOLPRP00X,BENCO2,2039.0,0.0
REGION,BENSOLPRP00X,BENCO2,2040.0,0.0
REGION,BENSOLPRP00X,BENREN,2015.0,0.0
REGION,BENSOLPRP00X,BENREN,2016.0,0.0
REGION,BENSOLPRP00X,BENREN,2017.0,0.0
REGION,BENSOLPRP00X,BENREN,2018.0,0.0
REGION,BENSOLPRP00X,BENREN,2019.0,0.0
REGION,BENSOLPRP00X,BENREN,2020.0,0.0
REGION,BENSOLPRP00X,BENREN,2021.0,-0.1166
REGION,BENSOLPRP00X,BENREN,2022.0,-0.1014
REGION,BENSOLPRP00X,BENREN,2023.0,-0.089
REGION,BENSOLPRP00X,BENREN,2024.0,-0.0786
REGION,BENSOLPRP00X,BENREN,2025.0,-0.0697
REGION,BENSOLPRP00X,BENREN,2026.0,-0.0622
REGION,BENSOLPRP00X,BENREN,2027.0,-0.0556
REGION,BENSOLPRP00X,BENREN,2028.0,-0.0499
REGION,BENSOLPRP00X,BENREN,2029.0,-0.0449
REGION,BENSOLPRP00X,BENREN,2030.0,-0.0404
REGION,BENSOLPRP00X,BENREN,2031.0,-0.2484
REGION,BENSOLPRP00X,BENREN,2032.0,-0.4564
REGION,BENSOLPRP00X,BENREN,2033.0,-0.6644
REGION,BENSOLPRP00X,BENREN,2034.0,-0.7663
REGION,BENSOLPRP00X,BENREN,2035.0,-0.8046
REGION,BENSOLPRP00X,BENREN,2036.0,-0.8514
REGION,BENSOLPRP00X,BENREN,2037.0,-0.8983
REGION,BENSOLPRP00X,BENREN,2038.0,-0.9451
REGION,BENSOLPRP00X,BENREN,2039.0,-0.9919
REGION,BENSOLPRP00X,BENREN,2040.0,-1.0388
REGION,BENSOLPRSAL1,BENCO2,2040.0,0.0
REGION,BENSOLPRSAL2,BENCO2,2040.0,0.0
REGION,BENSOLPRSAL3,BENCO2,2040.0,0.0
REGION,BENSOLPRSAL4,BENCO2,2040.0,0.0
REGION,BENSOLPRSAL5,BENCO2,2040.0,0.0
REGION,BENSOLPSP00X,BENCO2,2029.0,0.0
REGION,BENSOLPSP00X,BENCO2,2030.0,0.0
REGION,BENSOLPSP00X,BENCO2,2031.0,0.0
REGION,BENSOLPSP00X,BENCO2,2032.0,0.0
REGION,BENSOLPSP00X,BENCO2,2033.0,0.0
REGION,BENSOLPSP00X,BENCO2,2034.0,0.0
REGION,BENSOLPSP00X,BENCO2,2035.0,0.0
REGION,BENSOLPSP00X,BENCO2,2036.0,0.0
REGION,BENSOLPSP00X,BENCO2,2037.0,0.0
REGION,BENSOLPSP00X,BENCO2,2038.0,0.0
REGION,BENSOLPSP00X,BENCO2,2039.0,0.0
REGION,BENSOLPSP00X,BENCO2,2040.0,0.0
REGION,BENSOLPSP00X,BENREN,2029.0,-0.1575
REGION,BENSOLPSP00X,BENREN,2030.0,-0.3703
REGION,BENSOLPSP00X,BENREN,2031.0,-0.3703
REGION,BENSOLPSP00X,BENREN,2032.0,-0.3703
REGION,BENSOLPSP00X,BENREN,2033.0,-0.3703
REGION,BENSOLPSP00X,BENREN,2034.0,-0.3703
REGION,BENSOLPSP00X,BENREN,2035.0,-0.3703
REGION,BENSOLPSP00X,BENREN,2036.0,-0.3703
REGION,BENSOLPSP00X,BENREN,2037.0,-0.3703
REGION,BENSOLPSP00X,BENREN,2038.0,-0.3703
REGION,BENSOLPSP00X,BENREN,2039.0,-0.3703
REGION,BENSOLPSP00X,BENREN,2040.0,-0.3703
REGION,BENSOLPUP00X,BENCO2,2040.0,0.0
REGION,BENSOLPUP00X,BENREN,2040.0,0.0
REGION,BENURNPWP01N,BENCO2,2040.0,0.0
REGION,BENURNPWP01N,BENREN,2040.0,0.0
REGION,BENURNPWP01O,BENCO2,2040.0,0.0
REGION,BENURNPWP01O,BENREN,2040.0,0.0
REGION,BENWINOFP00X,BENCO2,2040.0,0.0
REGION,BENWINOFP00X,BENREN,2040.0,0.0
REGION,BENWINONP00X,BENCO2,2040.0,0.0
REGION,BENWINONP00X,BENREN,2040.0,0.0
REGION,BFABIOCHC01N,BFACO2,2040.0,0.0
REGION,BFABIOCHC01N,BFAREN,2040.0,0.0
